feed_id,source_stop_id,name,lat,lon,mode,location_type,source_parent_id,city,district,region,country,wheelchair,platform_code,zone_id,timezone,departures_per_day
czptt,-SR70S-CZ-57076-28b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,28b,,Europe/Prague,514
czptt,-SR70S-CZ-57076-2b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,2b,,Europe/Prague,782
czptt,-SR70S-CZ-57076-30,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,30,,Europe/Prague,571
czptt,-SR70S-CZ-57076-30b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,30b,,Europe/Prague,336
czptt,-SR70S-CZ-57076-32,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,32,,Europe/Prague,544
czptt,-SR70S-CZ-57076-32b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,32b,,Europe/Prague,628
czptt,-SR70S-CZ-57076-34,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,34,,Europe/Prague,6
czptt,-SR70S-CZ-57076-3a,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,3a,,Europe/Prague,129
czptt,-SR70S-CZ-57076-7,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,7,,Europe/Prague,1065
czptt,-SR70S-CZ-57076-7b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,7b,,Europe/Prague,117
czptt,-SR70S-CZ-57076-8,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,8,,Europe/Prague,830
czptt,-SR70S-CZ-57076-8b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,8b,,Europe/Prague,852
czptt,-SR70S-CZ-57076-9,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,9,,Europe/Prague,1294
czptt,-SR70S-CZ-57076-9b,Praha hl. n.,50.08309,14.435978,train,0,-SR70ST-CZ-57076,,,,CZ,,9b,,Europe/Prague,283
czptt,-SR70S-CZ-57086,Praha-Hlubočepy,50.040556,14.394124,train,0,,,,,CZ,,,,Europe/Prague,724
czptt,-SR70S-CZ-57089-1,Blíževedly,50.613445,14.395511,train,0,-SR70ST-CZ-57089,,,,CZ,,1,,Europe/Prague,260
czptt,-SR70S-CZ-57089-3,Blíževedly,50.613445,14.395511,train,0,-SR70ST-CZ-57089,,,,CZ,,3,,Europe/Prague,134
czptt,-SR70S-CZ-57090,Libeč,50.59639,15.946263,train,0,,,,,CZ,,,,Europe/Prague,116
czptt,-SR70S-CZ-57096-1,Praha-Hostivař,50.054929,14.538044,train,0,-SR70ST-CZ-57096,,,,CZ,,1,,Europe/Prague,509
czptt,-SR70S-CZ-57096-2,Praha-Hostivař,50.054929,14.538044,train,0,-SR70ST-CZ-57096,,,,CZ,,2,,Europe/Prague,458
czptt,-SR70S-CZ-57096-3,Praha-Hostivař,50.054929,14.538044,train,0,-SR70ST-CZ-57096,,,,CZ,,3,,Europe/Prague,0
czptt,-SR70S-CZ-57096-4,Praha-Hostivař,50.054929,14.538044,train,0,-SR70ST-CZ-57096,,,,CZ,,4,,Europe/Prague,115
czptt,-SR70S-CZ-57096-6,Praha-Hostivař,50.054929,14.538044,train,0,-SR70ST-CZ-57096,,,,CZ,,6,,Europe/Prague,210
czptt,-SR70S-CZ-57099,Kravaře v Čechách,50.628966,14.404494,train,0,,,,,CZ,,,,Europe/Prague,385
czptt,-SR70S-CZ-57100,Trutnov-Volanov,50.560929,15.887548,train,0,,,,,CZ,,,,Europe/Prague,310
czptt,-SR70S-CZ-57106-1,Praha-Waltrovka,50.055128,14.377841,train,0,-SR70ST-CZ-57106,,,,CZ,,1,,Europe/Prague,0
czptt,-SR70S-CZ-57107,Praha-Jinonice,50.055686,14.371734,train,0,,,,,CZ,,,,Europe/Prague,738
czptt,-SR70S-CZ-57109,Zahrádky u České Lípy,50.637264,14.50616,train,0,,,,,CZ,,,,Europe/Prague,392
czptt,-SR70S-CZ-57110-1,Rokytnice nad Jizerou,50.712169,15.422842,train,0,-SR70ST-CZ-57110,,,,CZ,,1,,Europe/Prague,46
czptt,-SR70S-CZ-57116,Praha-Cibulka,50.064596,14.361948,train,0,,,,,CZ,,,,Europe/Prague,738
czptt,-SR70S-CZ-57119,Stvolínky,50.629737,14.437606,train,0,,,,,CZ,,,,Europe/Prague,385
czptt,-SR70S-CZ-57120-1,Jablonec nad Jizerou,50.700406,15.435207,train,0,-SR70ST-CZ-57120,,,,CZ,,1,,Europe/Prague,140
czptt,-SR70S-CZ-57120-3,Jablonec nad Jizerou,50.700406,15.435207,train,0,-SR70ST-CZ-57120,,,,CZ,,3,,Europe/Prague,16
czptt,-SR70S-CZ-57126,"km 2,600 -0,025",50.77552,14.210634,train,0,,,,,CZ,,,,Europe/Prague,0
czptt,-SR70S-CZ-57129-1,Zákupy,50.681474,14.635816,train,0,-SR70ST-CZ-57129,,,,CZ,,1,,Europe/Prague,2
